"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/05/2015","AQS","110010043","2","2","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/06/2015","AQS","110010043","2","0.9","ppb","0","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/07/2015","AQS","110010043","2","1.9","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/08/2015","AQS","110010043","2","1.5","ppb","1","MCMILLAN  NCore-PAMS","22","92.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/09/2015","AQS","110010043","2","1.8","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/10/2015","AQS","110010043","2","2.7","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/11/2015","AQS","110010043","2","3.8","ppb","4","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/12/2015","AQS","110010043","2","1.3","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/13/2015","AQS","110010043","2","2.4","ppb","3","MCMILLAN  NCore-PAMS","22","92.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/14/2015","AQS","110010043","2","1.2","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/15/2015","AQS","110010043","2","1.7","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/16/2015","AQS","110010043","2","2.2","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/17/2015","AQS","110010043","2","3.8","ppb","4","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/18/2015","AQS","110010043","2","6.2","ppb","9","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/19/2015","AQS","110010043","2","2.6","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/20/2015","AQS","110010043","2","1.7","ppb","1","MCMILLAN  NCore-PAMS","21","88.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/21/2015","AQS","110010043","2","2","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/22/2015","AQS","110010043","2","1.6","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/23/2015","AQS","110010043","2","2.2","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/24/2015","AQS","110010043","2","2.7","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/25/2015","AQS","110010043","2","1.5","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/26/2015","AQS","110010043","2","3.2","ppb","4","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/27/2015","AQS","110010043","2","1.9","ppb","1","MCMILLAN  NCore-PAMS","23","96.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/28/2015","AQS","110010043","2","1.4","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/29/2015","AQS","110010043","2","2","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/30/2015","AQS","110010043","2","5.5","ppb","7","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"07/31/2015","AQS","110010043","2","2.7","ppb","3","MCMILLAN  NCore-PAMS","23","96.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/01/2015","AQS","110010043","2","1.9","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/02/2015","AQS","110010043","2","3.3","ppb","4","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/03/2015","AQS","110010043","2","1.4","ppb","1","MCMILLAN  NCore-PAMS","22","92.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/04/2015","AQS","110010043","2","1.7","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/05/2015","AQS","110010043","2","3.4","ppb","4","MCMILLAN  NCore-PAMS","23","96.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/06/2015","AQS","110010043","2","2.9","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/07/2015","AQS","110010043","2","1.4","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/08/2015","AQS","110010043","2","2.7","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/09/2015","AQS","110010043","2","1.2","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/10/2015","AQS","110010043","2","1.5","ppb","1","MCMILLAN  NCore-PAMS","21","88.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/11/2015","AQS","110010043","2","0.9","ppb","0","MCMILLAN  NCore-PAMS","23","96.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/12/2015","AQS","110010043","2","2.3","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/13/2015","AQS","110010043","2","3.2","ppb","4","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/14/2015","AQS","110010043","2","3.1","ppb","4","MCMILLAN  NCore-PAMS","23","96.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/15/2015","AQS","110010043","2","1.8","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/16/2015","AQS","110010043","2","3.1","ppb","4","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/17/2015","AQS","110010043","2","3","ppb","4","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/18/2015","AQS","110010043","2","1","ppb","1","MCMILLAN  NCore-PAMS","21","88.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/19/2015","AQS","110010043","2","2.3","ppb","3","MCMILLAN  NCore-PAMS","23","96.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/20/2015","AQS","110010043","2","1.5","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/21/2015","AQS","110010043","2","3.2","ppb","4","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/22/2015","AQS","110010043","2","3.4","ppb","4","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/23/2015","AQS","110010043","2","2.8","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/24/2015","AQS","110010043","2","2.3","ppb","3","MCMILLAN  NCore-PAMS","21","88.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/25/2015","AQS","110010043","2","3.5","ppb","4","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/26/2015","AQS","110010043","2","2.9","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/27/2015","AQS","110010043","2","1.8","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/28/2015","AQS","110010043","2","1.9","ppb","1","MCMILLAN  NCore-PAMS","23","96.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/29/2015","AQS","110010043","2","2.3","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/30/2015","AQS","110010043","2","2.6","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"08/31/2015","AQS","110010043","2","2.2","ppb","3","MCMILLAN  NCore-PAMS","20","83.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/01/2015","AQS","110010043","2","2.4","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/02/2015","AQS","110010043","2","18","ppb","26","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/03/2015","AQS","110010043","2","2.7","ppb","3","MCMILLAN  NCore-PAMS","22","92.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/04/2015","AQS","110010043","2","2.7","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/05/2015","AQS","110010043","2","0.6","ppb","0","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/06/2015","AQS","110010043","2","6.5","ppb","9","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/07/2015","AQS","110010043","2","0.9","ppb","0","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/08/2015","AQS","110010043","2","1.3","ppb","1","MCMILLAN  NCore-PAMS","23","96.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/10/2015","AQS","110010043","2","1.3","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/11/2015","AQS","110010043","2","2.1","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/12/2015","AQS","110010043","2","1.5","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/13/2015","AQS","110010043","2","2","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/14/2015","AQS","110010043","2","2","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/15/2015","AQS","110010043","2","1.8","ppb","1","MCMILLAN  NCore-PAMS","23","96.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/16/2015","AQS","110010043","2","2.8","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/17/2015","AQS","110010043","2","2.4","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/18/2015","AQS","110010043","2","1.9","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/19/2015","AQS","110010043","2","2.1","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/20/2015","AQS","110010043","2","1.8","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/21/2015","AQS","110010043","2","5.9","ppb","7","MCMILLAN  NCore-PAMS","23","96.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/22/2015","AQS","110010043","2","2.8","ppb","3","MCMILLAN  NCore-PAMS","22","92.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/23/2015","AQS","110010043","2","2.8","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/24/2015","AQS","110010043","2","5.6","ppb","7","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/25/2015","AQS","110010043","2","3.3","ppb","4","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/26/2015","AQS","110010043","2","3.5","ppb","4","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/27/2015","AQS","110010043","2","3.9","ppb","4","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/28/2015","AQS","110010043","2","3.2","ppb","4","MCMILLAN  NCore-PAMS","22","92.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/29/2015","AQS","110010043","2","0.5","ppb","0","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"09/30/2015","AQS","110010043","2","1","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/01/2015","AQS","110010043","2","0.5","ppb","0","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/02/2015","AQS","110010043","2","0.9","ppb","0","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/03/2015","AQS","110010043","2","1.9","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/04/2015","AQS","110010043","2","1.6","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/05/2015","AQS","110010043","2","1.3","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/06/2015","AQS","110010043","2","2.4","ppb","3","MCMILLAN  NCore-PAMS","23","96.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/07/2015","AQS","110010043","2","1.4","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/08/2015","AQS","110010043","2","2.7","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/09/2015","AQS","110010043","2","1.8","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/10/2015","AQS","110010043","2","1.1","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/11/2015","AQS","110010043","2","1.7","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/12/2015","AQS","110010043","2","3.8","ppb","4","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/13/2015","AQS","110010043","2","2.9","ppb","3","MCMILLAN  NCore-PAMS","19","79.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/14/2015","AQS","110010043","2","0.8","ppb","0","MCMILLAN  NCore-PAMS","22","92.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/15/2015","AQS","110010043","2","6.6","ppb","9","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/16/2015","AQS","110010043","2","1.2","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/17/2015","AQS","110010043","2","1.3","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/18/2015","AQS","110010043","2","1.4","ppb","1","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/19/2015","AQS","110010043","2","2.2","ppb","3","MCMILLAN  NCore-PAMS","24","100.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/20/2015","AQS","110010043","2","3.4","ppb","4","MCMILLAN  NCore-PAMS","22","92.0000","42401","Sulfur dioxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
